eval/episode,eval/mean_episode_reward,eval/best_episode_reward,eval/info_neg_group_dist_mean,eval/info_performance_mean,eval/info_performance_final,eval/info_neg_fixation_dist_mean,eval/info_neg_fixation_dist_final,eval/episode_reward,eval/info_normalized_performance_final,eval/info_neg_group_dist_final,eval/info_normalized_performance_mean,eval/eval_time,train/info_performance_mean,train_actor/loss,train/info_neg_group_dist_final,train_actor/target_entropy,train_critic/loss,train/info_normalized_performance_final,train_actor/entropy,train/info_neg_group_dist_mean,train_alpha/loss,train_alpha/value,train/batch_reward,train/duration,train/episode,train/episode_reward,train/info_normalized_performance_mean,train/info_neg_fixation_dist_final,train/info_performance_final,train/info_neg_fixation_dist_mean
18200,-851.7848754139555,-455.7918116201472,-0.11292803,-0.17035697,-0.16806644,-0.047857456,-0.05456105,-1324.1130145737407,0.43642372,-0.1025932,0.4280463,45.9222571849823,-0.08608403,-174.16717529296875,-0.047069497,-8,312.864501953125,0.66333234,2.4824624061584473,-0.060704656,-0.1898237019777298,0.4756246626107964,-11.52920150756836,3.457906484603882,18196,-430.42014400765765,0.6468348,-0.029161049,-0.08206276,-0.021149479
18300,-1037.2514643988561,-365.80195404880214,-0.13484721,-0.2074503,-0.20402321,-0.060502563,-0.06662589,-365.80195404880214,0.28907877,-0.12407215,0.2775032,53.61622714996338,-0.3285133,-63.031768798828125,-0.16041999,-8,215.10061645507812,-0.54854566,1.9474191665649414,-0.1623149,-0.07631199061870575,0.3999445612530826,-11.963391304016113,4.528395175933838,18296,-1642.5664628393133,-0.54594475,-0.14053833,-0.32906598,-0.13849865
18400,-616.0569260766442,-345.7646100879356,-0.112074465,-0.12321138,-0.1166149,-0.009280765,-0.009947114,-783.374810991445,0.5447408,-0.10467837,0.52149564,45.674463748931885,-0.22831738,22.451416015625,-0.20568833,-8,206.1912078857422,0.33563977,1.4780077934265137,-0.21077266,0.11235544830560684,0.380881081217126,-11.736753463745117,5.3032708168029785,18396,-1141.58694627753,0.34766468,-0.022364805,-0.2325261,-0.014620598
18500,-1190.913109986037,-507.7937902422127,-0.13789509,-0.23818262,-0.25179583,-0.08357294,-0.09681665,-779.614132295028,0.0066740424,-0.1356158,0.05635431,46.154807329177856,-0.09945419,57.38370895385742,-0.08191329,-8,239.2679443359375,0.6938305,1.5609848499298096,-0.09152939,0.16137418150901794,0.36398292696750717,-11.620339393615723,4.0847907066345215,18496,-497.2709279417177,0.66143256,-0.0066866702,-0.0899373,-0.0066039953
18600,-717.922274096325,-295.9032456052955,-0.11957241,-0.14358445,-0.13896269,-0.020010037,-0.02266703,-440.9697057234007,0.5070237,-0.11176224,0.49096245,47.48032069206238,-0.18144225,87.71784210205078,-0.16763796,-8,138.77658081054688,0.46346888,1.7276691198349,-0.17483144,-0.23962654173374176,0.3228997621086113,-9.996644973754883,5.417016983032227,18596,-907.2113127962803,0.44171616,-0.0056122206,-0.17437263,-0.0055090375
18700,-827.710292995302,-212.6846409888941,-0.1266834,-0.16554205,-0.16019775,-0.032382213,-0.036233254,-1801.4004987055068,0.4748667,-0.11671785,0.45629248,43.242857694625854,-0.23133735,103.91582489013672,-0.1588643,-8,162.39942932128906,0.37466675,1.7893891334533691,-0.168191,-0.17426012456417084,0.2995113662011481,-10.161712646484375,4.507131814956665,18696,-1156.686779582924,0.37264445,-0.05977276,-0.23059161,-0.052621976
18800,-1321.1304333160692,-414.0952260183076,-0.17242453,-0.26422608,-0.26105163,-0.0765013,-0.08267275,-1419.473839791899,0.010556048,-0.16184433,0.006425367,43.902782678604126,-0.120113604,90.7795639038086,-0.08369583,-8,206.46908569335938,0.50687385,1.6912119388580322,-0.09569065,0.015355564653873444,0.3039723367822162,-8.647500991821289,3.8201699256896973,18796,-600.5680602625489,0.46616176,-0.022714635,-0.11095339,-0.020352472
18900,-844.8534767310173,-444.6258462334265,-0.13845484,-0.16897069,-0.16647018,-0.025429888,-0.028009182,-1627.238726442531,0.36481255,-0.13285916,0.35597625,42.224802017211914,-0.26406917,89.76516723632812,-0.08167317,-8,291.5966796875,0.08756319,1.5061564445495605,-0.095380284,0.2148565649986267,0.3015184756414939,-9.662861824035645,5.410491704940796,18896,-1320.3457502718084,0.11976963,-0.16004826,-0.27373108,-0.14057405
19000,-1243.3826644107626,-340.26934024484717,-0.13675715,-0.24867652,-0.25497267,-0.093266144,-0.10427066,-1828.4969769457894,0.14646289,-0.12984788,0.16490158,48.73764085769653,-0.1407431,54.97021484375,-0.10511392,-8,179.55325317382812,0.46828553,1.1541308164596558,-0.11140911,-0.3499802350997925,0.27935109443003237,-9.074134826660156,3.6259946823120117,18996,-703.7155921904053,0.45075858,-0.025948266,-0.13625184,-0.024445008
19100,-1042.114177659942,-311.46605051388576,-0.17577377,-0.20842284,-0.20433426,-0.027207544,-0.030371437,-437.3607701234505,0.32311168,-0.16788852,0.3071183,43.57120728492737,-0.39069927,-47.11427307128906,-0.16965027,-8,245.6619873046875,-0.712395,1.1186184883117676,-0.16029274,-0.17639696598052979,0.343980376114881,-9.528419494628906,4.48466420173645,19096,-1953.4965283132624,-0.73644114,-0.17969887,-0.38528892,-0.19200546
19200,-692.3762528284519,-352.95714635195964,-0.11519603,-0.13847525,-0.13323294,-0.019399349,-0.020595077,-1541.6221085384313,0.48336682,-0.108518854,0.4629515,44.77220129966736,-0.099672124,-58.39689636230469,-0.078780755,-8,277.0550842285156,0.646253,1.4211030006408691,-0.0866469,-0.06306439638137817,0.3515975246465384,-9.162071228027344,4.058636665344238,19196,-498.36063644886053,0.62029666,-0.011731535,-0.0928586,-0.01085436
19300,-894.1581547811935,-316.80486461566034,-0.10038236,-0.17883164,-0.17877921,-0.06537439,-0.071796075,-1306.055304199399,0.32197982,-0.09262393,0.32134268,43.77240872383118,-0.059364863,-50.269474029541016,-0.043202102,-8,171.67001342773438,0.8017838,1.7177629470825195,-0.055705115,-0.08205094933509827,0.3313433748791194,-9.292684555053711,3.7317802906036377,19296,-296.82434110440227,0.7500427,-0.0032285417,-0.047076352,-0.003049788
19400,-1017.8717735873997,-394.71551136201015,-0.1696979,-0.20357436,-0.20118138,-0.028230382,-0.032979608,-399.9569682291258,0.24362068,-0.16160586,0.23581137,42.155203104019165,-0.12953128,-75.24601745605469,-0.11639581,-8,280.4783935546875,0.6015585,1.7195543050765991,-0.12649636,0.06710637360811234,0.331675884681877,-8.686933517456055,4.661791801452637,19396,-647.6563399314182,0.56822914,-0.0026138686,-0.11953245,-0.0025290793
19500,-892.2105936886794,-414.29404587991684,-0.15727332,-0.1784421,-0.17451122,-0.01764067,-0.020843806,-531.7997569677755,0.43207175,-0.14949866,0.41968477,48.06170177459717,-0.21867058,-79.44752502441406,-0.13110107,-8,237.3834686279297,0.3190311,1.5150291919708252,-0.13856049,-0.15541458129882812,0.3427818142162846,-9.257352828979492,4.54041314125061,19496,-1093.3528871098679,0.30025417,-0.06808476,-0.21280278,-0.0667584
19600,-975.1341335757672,-333.5673085010535,-0.17345032,-0.19502683,-0.18949804,-0.017980428,-0.019217154,-622.8953840193117,0.39882988,-0.16643746,0.37973735,44.240439891815186,-0.11700799,-106.36235046386719,-0.085641146,-8,212.6527099609375,0.34870452,1.1186010837554932,-0.07628747,0.07420603185892105,0.3322632580951757,-9.802105903625488,4.697594165802002,19596,-585.0399663322605,0.51996726,-0.060926784,-0.15875329,-0.03393377
19700,-1057.9528342629128,-366.5521030993841,-0.1924153,-0.21159056,-0.20877257,-0.015979389,-0.018230734,-1643.7917143229242,0.32300216,-0.18689567,0.3124268,47.81275963783264,-0.16686931,-193.05322265625,-0.13926645,-8,283.3002014160156,0.4572733,1.3188806772232056,-0.14851198,-0.009989865124225616,0.39374859793315076,-9.068188667297363,4.06039834022522,19696,-834.3465497141642,0.43193427,-0.016799612,-0.15942597,-0.015297759
19800,-951.2963610794852,-401.84909289499046,-0.14164266,-0.19025926,-0.18373525,-0.04051385,-0.043348655,-508.57037710607983,0.41440982,-0.13171686,0.39366063,49.67906403541565,-0.29481074,-133.377197265625,-0.1795228,-8,402.7161865234375,0.01665611,2.1105079650878906,-0.19509123,-0.4714600741863251,0.3677852811111815,-10.20720386505127,3.726876735687256,19796,-1474.0536809130572,0.017297585,-0.09623365,-0.29500318,-0.083099574
19900,-942.0559042125911,-378.936354278585,-0.112588,-0.18841118,-0.19436583,-0.06318598,-0.07145953,-1096.077308066026,0.28031823,-0.108614385,0.30101085,42.79933977127075,-0.14652438,-151.0063018798828,-0.065678306,-8,260.36083984375,0.40261105,2.5068836212158203,-0.07566851,-0.2065538763999939,0.3656492719979023,-9.355501174926758,3.7634565830230713,19896,-732.6218987583379,0.47902447,-0.085281126,-0.16801566,-0.059046555
